STATE,PRIM_STATE,LOC_QUOTIENT,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,H_MEAN,Annual_Mean_Wage
Indiana,IN,0.93,172072,"Electronics Engineers, Except Computer",1860.0,0.59,49.1,102130.0
Indiana,IN,0.76,172151,"Mining And Geological Engineers, Including Mining Safety Engineers",110.0,0.035,54.47,113290.0
Indiana,IN,0.61,172199,"Engineers, All Other",1920.0,0.607,49.46,102870.0
Indiana,IN,0.55,191042,"Medical Scientists, Except Epidemiologists",1570.0,0.497,50.82,105700.0
Indiana,IN,0.55,192012,Physicists,210.0,0.067,67.37,140130.0
Indiana,IN,0.44,192021,Atmospheric And Space Scientists,90.0,0.027,54.36,113070.0
Indiana,IN,0.29,192032,Materials Scientists,50.0,0.017,50.69,105430.0
Indiana,IN,0.66,230000,Legal Occupations,17130.0,5.425,50.92,105920.0
Indiana,IN,0.58,231011,Lawyers,8890.0,2.817,69.47,144500.0
Indiana,IN,0.21,231021,"Administrative Law Judges, Adjudicators, And Hearing Officers",60.0,0.02,71.62,148970.0
Indiana,IN,1.49,231023,"Judges, Magistrate Judges, And Magistrates",760.0,0.24,68.72,142930.0
Indiana,IN,1.01,291021,"Dentists, General",2550.0,0.808,96.15,200000.0
Indiana,IN,1.13,291023,Orthodontists,150.0,0.048,81.54,169610.0
Indiana,IN,1.07,291041,Optometrists,920.0,0.291,56.54,117600.0
Indiana,IN,0.95,291051,Pharmacists,6530.0,2.07,62.79,130600.0
Indiana,IN,0.65,291071,Physician Assistants,1980.0,0.628,63.04,131120.0
Indiana,IN,0.88,291081,Podiatrists,170.0,0.055,78.56,163400.0
Indiana,IN,1.13,291131,Veterinarians,1840.0,0.583,59.67,124120.0
Indiana,IN,0.5,291151,Nurse Anesthetists,500.0,0.159,99.6,207180.0
Indiana,IN,0.69,291161,Nurse Midwives,100.0,0.032,57.74,120090.0
Indiana,IN,1.16,291171,Nurse Practitioners,6740.0,2.134,59.29,123320.0
Indiana,IN,1.1,291211,Anesthesiologists,760.0,0.241,148.53,308950.0
Indiana,IN,1.31,291213,Dermatologists,330.0,0.104,193.39,402260.0
Indiana,IN,0.36,291215,Family Medicine Physicians,830.0,0.262,121.2,252090.0
Indiana,IN,1.53,291216,General Internal Medicine Physicians,2140.0,0.677,135.77,282410.0
Indiana,IN,1.13,291218,Obstetricians And Gynecologists,470.0,0.148,159.55,331870.0
Indiana,IN,1.02,291221,"Pediatricians, General",740.0,0.235,107.46,223510.0
Indiana,IN,2.12,291222,"Physicians, Pathologists",490.0,0.154,139.25,289640.0
Indiana,IN,0.53,291223,Psychiatrists,270.0,0.086,142.07,295510.0
Indiana,IN,0.98,291229,"Physicians, All Other",6310.0,1.999,155.31,323030.0
Indiana,IN,0.85,291241,"Ophthalmologists, Except Pediatric",200.0,0.064,142.38,296160.0
Indiana,IN,1.74,291242,"Orthopedic Surgeons, Except Pediatric",540.0,0.17,144.33,300200.0
Indiana,IN,1.18,291249,"Surgeons, All Other",650.0,0.205,206.37,429250.0
Indiana,IN,0.97,292036,Medical Dosimetrists,80.0,0.025,61.15,127180.0
Indiana,IN,0.82,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",5290.0,1.676,48.14,100120.0
Indiana,IN,0.81,474021,Elevator And Escalator Installers And Repairers,400.0,0.128,49.97,103930.0
Indiana,IN,1.27,532021,Air Traffic Controllers,590.0,0.186,65.82,136910.0
Indiana,IN,0.85,535021,"Captains, Mates, And Pilots Of Water Vessels",610.0,0.193,49.75,103470.0
Indiana,IN,0.76,535031,Ship Engineers,140.0,0.044,48.61,101100.0
Iowa,IA,0.93,110000,Management Occupations,99710.0,64.545,52.12,108400.0
Iowa,IA,1.45,111011,Chief Executives,3120.0,2.017,86.99,180940.0
Iowa,IA,0.39,112011,Advertising And Promotions Managers,80.0,0.053,50.07,104140.0
Iowa,IA,0.64,112021,Marketing Managers,2390.0,1.549,64.91,135010.0
Iowa,IA,0.48,112022,Sales Managers,2830.0,1.835,69.91,145400.0
Iowa,IA,0.78,112032,Public Relations Managers,580.0,0.374,58.99,122690.0
Iowa,IA,0.87,112033,Fundraising Managers,280.0,0.183,50.66,105380.0
Iowa,IA,0.42,113012,Administrative Services Managers,1050.0,0.677,56.54,117600.0
Iowa,IA,0.59,113021,Computer And Information Systems Managers,3560.0,2.306,69.1,143730.0
Iowa,IA,1.29,113031,Financial Managers,10350.0,6.698,65.05,135300.0
Iowa,IA,1.63,113051,Industrial Production Managers,3700.0,2.397,54.1,112530.0
Iowa,IA,0.87,113061,Purchasing Managers,690.0,0.444,60.61,126080.0
Iowa,IA,1.01,113071,"Transportation, Storage, And Distribution Managers",2030.0,1.317,48.48,100840.0
Iowa,IA,0.73,113111,Compensation And Benefits Managers,140.0,0.089,48.6,101100.0
Iowa,IA,0.72,113121,Human Resources Managers,1470.0,0.952,61.54,127990.0
Iowa,IA,0.9,113131,Training And Development Managers,380.0,0.247,53.21,110670.0
Iowa,IA,4.13,119013,"Farmers, Ranchers, And Other Agricultural Managers",260.0,0.167,48.68,101250.0
Iowa,IA,1.52,119033,"Education Administrators, Postsecondary",2580.0,1.671,50.78,105620.0
Iowa,IA,0.89,119041,Architectural And Engineering Managers,1870.0,1.212,70.7,147060.0
Iowa,IA,1.14,119111,Medical And Health Services Managers,6000.0,3.883,52.83,109880.0
Iowa,IA,0.58,119121,Natural Sciences Managers,570.0,0.366,58.17,121000.0
Iowa,IA,0.47,119199,"Managers, All Other",2820.0,1.826,62.69,130390.0
Iowa,IA,0.75,132052,Personal Financial Advisors,2070.0,1.339,55.89,116260.0
Iowa,IA,0.91,132054,Financial Risk Specialists,510.0,0.33,52.39,108980.0
Iowa,IA,0.74,151212,Information Security Analysts,1320.0,0.851,69.21,143960.0
Iowa,IA,0.12,151221,Computer And Information Research Scientists,40.0,0.028,49.38,102710.0
Iowa,IA,0.58,151241,Computer Network Architects,1030.0,0.666,58.4,121470.0
Iowa,IA,0.66,151243,Database Architects,400.0,0.261,62.82,130660.0
Iowa,IA,0.58,151252,Software Developers,9730.0,6.301,53.02,110280.0
Iowa,IA,2.8,152011,Actuaries,730.0,0.469,59.02,122760.0
Iowa,IA,0.52,172041,Chemical Engineers,110.0,0.072,52.93,110090.0
Iowa,IA,0.57,172071,Electrical Engineers,1070.0,0.692,56.56,117640.0
Iowa,IA,0.67,172081,Environmental Engineers,270.0,0.177,48.83,101570.0
Iowa,IA,0.62,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",140.0,0.092,50.41,104840.0
Iowa,IA,0.57,192012,Physicists,110.0,0.069,68.73,142960.0
Iowa,IA,0.5,231011,Lawyers,3750.0,2.427,60.14,125090.0
Iowa,IA,0.53,231021,"Administrative Law Judges, Adjudicators, And Hearing Officers",80.0,0.051,55.14,114690.0
Iowa,IA,0.54,291021,"Dentists, General",670.0,0.436,89.63,186420.0
Iowa,IA,3.29,291022,Oral And Maxillofacial Surgeons,140.0,0.09,143.66,298800.0
Iowa,IA,1.17,291041,Optometrists,490.0,0.318,59.12,122970.0
Iowa,IA,0.92,291051,Pharmacists,3120.0,2.019,61.43,127780.0
Iowa,IA,0.87,291071,Physician Assistants,1290.0,0.834,62.13,129230.0
Iowa,IA,1.17,291081,Podiatrists,110.0,0.073,78.7,163700.0
Iowa,IA,1.27,291131,Veterinarians,1010.0,0.652,50.98,106040.0
Iowa,IA,0.94,291151,Nurse Anesthetists,460.0,0.296,109.48,227710.0
Iowa,IA,0.58,291161,Nurse Midwives,40.0,0.026,59.64,124040.0
Iowa,IA,0.92,291171,Nurse Practitioners,2640.0,1.706,62.89,130820.0
Iowa,IA,0.98,291214,Emergency Medicine Physicians,350.0,0.227,160.32,333470.0
Iowa,IA,1.14,291215,Family Medicine Physicians,1300.0,0.841,131.87,274300.0
Iowa,IA,0.57,291216,General Internal Medicine Physicians,390.0,0.253,117.74,244890.0
Iowa,IA,0.32,291217,Neurologists,30.0,0.019,161.63,336190.0
Iowa,IA,0.62,291218,Obstetricians And Gynecologists,120.0,0.081,152.83,317880.0
Iowa,IA,0.63,291221,"Pediatricians, General",220.0,0.145,127.11,264400.0
Iowa,IA,0.45,291222,"Physicians, Pathologists",50.0,0.033,165.59,344420.0
Iowa,IA,0.61,291223,Psychiatrists,150.0,0.099,110.41,229640.0
Iowa,IA,0.3,291224,Radiologists,100.0,0.063,136.85,284660.0
Iowa,IA,0.44,291229,"Physicians, All Other",1380.0,0.89,124.01,257940.0
Iowa,IA,1.38,291241,"Ophthalmologists, Except Pediatric",160.0,0.104,207.17,430910.0
Iowa,IA,0.82,291242,"Orthopedic Surgeons, Except Pediatric",120.0,0.08,167.49,348370.0
Iowa,IA,0.56,291249,"Surgeons, All Other",150.0,0.097,194.28,404100.0
Iowa,IA,0.92,292036,Medical Dosimetrists,40.0,0.024,60.21,125250.0
Iowa,IA,0.57,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",1810.0,1.171,53.6,111490.0
Iowa,IA,0.75,518012,Power Distributors And Dispatchers,70.0,0.045,49.56,103080.0
Kansas,KS,0.74,110000,Management Occupations,72160.0,51.104,57.69,119990.0
Kansas,KS,1.44,111011,Chief Executives,2840.0,2.009,88.22,183490.0
Kansas,KS,0.75,111021,General And Operations Managers,24510.0,17.357,52.15,108470.0
Kansas,KS,0.4,112021,Marketing Managers,1360.0,0.96,67.92,141280.0
Kansas,KS,0.64,112022,Sales Managers,3410.0,2.414,78.66,163600.0
Kansas,KS,0.32,112032,Public Relations Managers,210.0,0.151,61.38,127660.0
Kansas,KS,0.59,112033,Fundraising Managers,170.0,0.124,60.65,126140.0
Kansas,KS,0.48,113012,Administrative Services Managers,1090.0,0.771,57.23,119030.0
Kansas,KS,0.78,113013,Facilities Managers,950.0,0.675,55.57,115590.0
Kansas,KS,0.69,113021,Computer And Information Systems Managers,3810.0,2.697,81.16,168810.0
Kansas,KS,0.6,113031,Financial Managers,4420.0,3.134,72.45,150690.0
Kansas,KS,1.12,113051,Industrial Production Managers,2320.0,1.64,58.91,122530.0
Kansas,KS,0.92,113061,Purchasing Managers,660.0,0.469,67.54,140470.0
Kansas,KS,0.65,113071,"Transportation, Storage, And Distribution Managers",1200.0,0.85,53.88,112070.0
Kansas,KS,0.54,113111,Compensation And Benefits Managers,90.0,0.066,59.71,124190.0
Kansas,KS,0.67,113121,Human Resources Managers,1250.0,0.885,65.66,136570.0
Kansas,KS,0.5,113131,Training And Development Managers,190.0,0.137,61.84,128620.0
Kansas,KS,0.85,119021,Construction Managers,2610.0,1.852,52.11,108390.0
Kansas,KS,1.07,119033,"Education Administrators, Postsecondary",1670.0,1.18,59.45,123650.0
Kansas,KS,0.8,119041,Architectural And Engineering Managers,1540.0,1.091,76.7,159530.0
Kansas,KS,1.07,119111,Medical And Health Services Managers,5120.0,3.628,55.52,115480.0
Kansas,KS,0.21,119121,Natural Sciences Managers,190.0,0.134,67.53,140450.0
Kansas,KS,0.46,119199,"Managers, All Other",2520.0,1.783,59.96,124730.0
Kansas,KS,1.31,132052,Personal Financial Advisors,3310.0,2.346,75.75,157570.0
Kansas,KS,1.29,151211,Computer Systems Analysts,5970.0,4.228,48.27,100410.0
Kansas,KS,1.14,151212,Information Security Analysts,1850.0,1.312,48.77,101440.0
Kansas,KS,0.18,151221,Computer And Information Research Scientists,60.0,0.042,57.44,119470.0
Kansas,KS,1.17,151241,Computer Network Architects,1890.0,1.337,49.81,103610.0
Kansas,KS,1.52,151242,Database Administrators,1070.0,0.761,56.57,117660.0
Kansas,KS,0.79,151243,Database Architects,440.0,0.31,77.8,161820.0
Kansas,KS,0.94,151252,Software Developers,14490.0,10.263,53.13,110520.0
Kansas,KS,1.19,152011,Actuaries,280.0,0.199,70.49,146610.0
Kansas,KS,0.31,152041,Statisticians,90.0,0.06,49.77,103530.0
Kansas,KS,3.47,172011,Aerospace Engineers,2150.0,1.522,55.15,114700.0
Kansas,KS,0.48,172031,Bioengineers And Biomedical Engineers,90.0,0.061,51.83,107810.0
Kansas,KS,1.07,172072,"Electronics Engineers, Except Computer",960.0,0.68,49.52,103000.0
Kansas,KS,1.06,172081,Environmental Engineers,390.0,0.279,56.85,118250.0
Kansas,KS,0.47,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",100.0,0.069,52.17,108520.0
Kansas,KS,1.09,172112,Industrial Engineers,3370.0,2.388,48.43,100740.0
Kansas,KS,1.33,172171,Petroleum Engineers,250.0,0.178,72.61,151020.0
Kansas,KS,0.7,192099,"Physical Scientists, All Other",140.0,0.096,52.29,108760.0
Kansas,KS,0.5,193011,Economists,80.0,0.054,54.06,112450.0
Kansas,KS,0.89,193039,"Psychologists, All Other",120.0,0.084,54.01,112340.0
Kansas,KS,0.59,231011,Lawyers,4000.0,2.836,59.95,124700.0
Kansas,KS,1.89,231023,"Judges, Magistrate Judges, And Magistrates",430.0,0.304,58.46,121590.0
Kansas,KS,0.5,271021,Commercial And Industrial Designers,140.0,0.101,51.33,106760.0
Kansas,KS,0.77,291021,"Dentists, General",870.0,0.614,84.37,175480.0
Kansas,KS,1.11,291041,Optometrists,430.0,0.302,66.48,138280.0
Kansas,KS,1.19,291051,Pharmacists,3670.0,2.598,62.16,129300.0
Kansas,KS,0.59,291071,Physician Assistants,800.0,0.567,57.44,119470.0
Kansas,KS,0.35,291081,Podiatrists,30.0,0.022,68.1,141650.0
Kansas,KS,1.36,291131,Veterinarians,990.0,0.699,49.87,103730.0
Kansas,KS,0.81,291151,Nurse Anesthetists,360.0,0.256,88.77,184650.0
Kansas,KS,1.12,291171,Nurse Practitioners,2920.0,2.07,57.34,119270.0
Kansas,KS,0.14,291215,Family Medicine Physicians,150.0,0.104,110.38,229580.0
Kansas,KS,0.54,291223,Psychiatrists,120.0,0.088,120.03,249670.0
Kansas,KS,1.62,291229,"Physicians, All Other",4680.0,3.318,110.58,230000.0
Kansas,KS,0.15,291249,"Surgeons, All Other",40.0,0.026,175.59,365230.0
Kansas,KS,1.36,292036,Medical Dosimetrists,50.0,0.035,76.98,160120.0
Kansas,KS,0.85,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",2450.0,1.737,59.93,124650.0
Kansas,KS,1.03,474021,Elevator And Escalator Installers And Repairers,230.0,0.163,49.35,102650.0
Kansas,KS,0.77,518012,Power Distributors And Dispatchers,60.0,0.046,49.48,102930.0
Kansas,KS,2.02,532021,Air Traffic Controllers,420.0,0.297,66.3,137900.0
Kentucky,KY,0.86,110000,Management Occupations,116200.0,59.192,50.95,105980.0
Kentucky,KY,1.05,111011,Chief Executives,2860.0,1.459,105.86,220200.0
Kentucky,KY,0.52,112021,Marketing Managers,2460.0,1.255,59.94,124670.0
Kentucky,KY,0.96,112022,Sales Managers,7170.0,3.65,60.23,125280.0
Kentucky,KY,0.64,112032,Public Relations Managers,600.0,0.306,53.97,112270.0
Kentucky,KY,0.46,112033,Fundraising Managers,190.0,0.096,53.24,110740.0
Kentucky,KY,0.66,113012,Administrative Services Managers,2070.0,1.055,52.1,108370.0
Kentucky,KY,0.33,113021,Computer And Information Systems Managers,2540.0,1.296,65.2,135610.0
Kentucky,KY,0.65,113031,Financial Managers,6580.0,3.35,63.63,132350.0
Kentucky,KY,1.53,113051,Industrial Production Managers,4410.0,2.245,53.08,110400.0
Kentucky,KY,0.63,113061,Purchasing Managers,640.0,0.324,56.8,118140.0
Kentucky,KY,0.61,113111,Compensation And Benefits Managers,150.0,0.075,71.8,149340.0
Kentucky,KY,0.77,113121,Human Resources Managers,1990.0,1.015,56.68,117890.0
Kentucky,KY,0.3,119021,Construction Managers,1280.0,0.652,50.36,104750.0
Kentucky,KY,0.53,119033,"Education Administrators, Postsecondary",1140.0,0.582,56.98,118510.0
Kentucky,KY,0.55,119041,Architectural And Engineering Managers,1480.0,0.753,65.97,137220.0
Kentucky,KY,1.27,119111,Medical And Health Services Managers,8440.0,4.3,52.71,109640.0
Kentucky,KY,0.23,119121,Natural Sciences Managers,290.0,0.149,58.93,122570.0
Kentucky,KY,0.32,119199,"Managers, All Other",2450.0,1.248,57.88,120390.0
Kentucky,KY,0.7,132052,Personal Financial Advisors,2470.0,1.259,64.17,133470.0
Kentucky,KY,0.47,151221,Computer And Information Research Scientists,210.0,0.108,51.58,107290.0
Kentucky,KY,0.5,151241,Computer Network Architects,1120.0,0.569,52.42,109030.0
Kentucky,KY,0.27,151252,Software Developers,5800.0,2.955,50.99,106070.0
Kentucky,KY,0.41,152011,Actuaries,130.0,0.069,59.5,123760.0
Kentucky,KY,0.27,152041,Statisticians,100.0,0.053,48.18,100220.0
Kentucky,KY,0.28,172011,Aerospace Engineers,240.0,0.124,55.75,115960.0
Kentucky,KY,0.35,172031,Bioengineers And Biomedical Engineers,90.0,0.044,48.11,100080.0
Kentucky,KY,0.89,172041,Chemical Engineers,240.0,0.123,53.08,110400.0
Kentucky,KY,0.9,172081,Environmental Engineers,460.0,0.236,49.38,102700.0
Kentucky,KY,1.62,172151,"Mining And Geological Engineers, Including Mining Safety Engineers",150.0,0.075,48.44,100760.0
Kentucky,KY,0.76,193033,Clinical And Counseling Psychologists,700.0,0.357,50.55,105140.0
Kentucky,KY,1.06,193039,"Psychologists, All Other",200.0,0.101,53.15,110560.0
Kentucky,KY,0.6,231011,Lawyers,5680.0,2.894,54.28,112900.0
Kentucky,KY,1.57,231023,"Judges, Magistrate Judges, And Magistrates",500.0,0.253,62.18,129330.0
Kentucky,KY,0.69,291021,"Dentists, General",1090.0,0.554,89.66,186480.0
Kentucky,KY,1.18,291022,Oral And Maxillofacial Surgeons,60.0,0.032,135.12,281040.0
Kentucky,KY,0.84,291041,Optometrists,450.0,0.229,77.55,161300.0
Kentucky,KY,1.28,291051,Pharmacists,5480.0,2.789,62.99,131020.0
Kentucky,KY,1.24,291131,Veterinarians,1250.0,0.637,50.18,104380.0
Kentucky,KY,0.74,291151,Nurse Anesthetists,460.0,0.232,89.25,185630.0
Kentucky,KY,1.33,291171,Nurse Practitioners,4830.0,2.461,53.06,110370.0
Kentucky,KY,1.15,291211,Anesthesiologists,500.0,0.254,140.57,292390.0
Kentucky,KY,0.78,291214,Emergency Medicine Physicians,350.0,0.18,133.35,277370.0
Kentucky,KY,1.33,291215,Family Medicine Physicians,1920.0,0.98,135.64,282140.0
Kentucky,KY,0.63,291216,General Internal Medicine Physicians,540.0,0.277,136.15,283180.0
Kentucky,KY,1.26,291218,Obstetricians And Gynecologists,320.0,0.164,159.19,331120.0
Kentucky,KY,0.63,291221,"Pediatricians, General",280.0,0.144,109.48,227730.0
Kentucky,KY,2.01,291222,"Physicians, Pathologists",290.0,0.146,181.22,376940.0
Kentucky,KY,0.79,291223,Psychiatrists,250.0,0.128,105.84,220150.0
Kentucky,KY,0.54,291229,"Physicians, All Other",2170.0,1.108,152.28,316730.0
Kentucky,KY,0.98,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",3940.0,2.007,48.44,100750.0
Kentucky,KY,0.6,419031,Sales Engineers,460.0,0.233,53.38,111030.0
Kentucky,KY,0.65,532021,Air Traffic Controllers,190.0,0.096,58.64,121970.0
Kentucky,KY,1.13,532022,Airfield Operations Specialists,270.0,0.136,59.81,124400.0
Louisiana,LA,0.9,110000,Management Occupations,114790.0,61.985,54.93,114250.0
Louisiana,LA,0.15,111011,Chief Executives,390.0,0.21,104.28,216900.0
Louisiana,LA,1.01,111021,General And Operations Managers,43130.0,23.29,58.68,122050.0
Louisiana,LA,0.21,112021,Marketing Managers,940.0,0.506,79.95,166300.0
Louisiana,LA,0.56,112022,Sales Managers,3900.0,2.105,64.56,134280.0
Louisiana,LA,0.24,112032,Public Relations Managers,220.0,0.117,50.81,105680.0
Louisiana,LA,0.93,113012,Administrative Services Managers,2740.0,1.48,49.59,103160.0
Louisiana,LA,0.32,113021,Computer And Information Systems Managers,2300.0,1.244,69.66,144880.0
Louisiana,LA,0.72,113031,Financial Managers,6890.0,3.723,62.04,129040.0
Louisiana,LA,0.78,113051,Industrial Production Managers,2130.0,1.149,66.82,138990.0
Louisiana,LA,0.45,113061,Purchasing Managers,420.0,0.229,56.54,117600.0
Louisiana,LA,0.65,113111,Compensation And Benefits Managers,150.0,0.079,49.6,103160.0
Louisiana,LA,0.61,113121,Human Resources Managers,1500.0,0.812,53.09,110420.0
Louisiana,LA,0.51,113131,Training And Development Managers,260.0,0.139,53.08,110410.0
Louisiana,LA,1.04,119021,Construction Managers,4180.0,2.255,57.54,119680.0
Louisiana,LA,1.85,119033,"Education Administrators, Postsecondary",3780.0,2.039,54.6,113560.0
Louisiana,LA,0.83,119111,Medical And Health Services Managers,5190.0,2.802,54.52,113400.0
Louisiana,LA,0.28,119121,Natural Sciences Managers,340.0,0.181,49.69,103360.0
Louisiana,LA,2.34,119199,"Managers, All Other",16830.0,9.088,51.0,106070.0
Louisiana,LA,0.35,131111,Management Analysts,3540.0,1.911,50.45,104940.0
Louisiana,LA,0.32,132052,Personal Financial Advisors,1070.0,0.58,88.92,184950.0
Louisiana,LA,0.23,151212,Information Security Analysts,480.0,0.26,57.81,120240.0
Louisiana,LA,0.27,151221,Computer And Information Research Scientists,110.0,0.062,51.23,106560.0
Louisiana,LA,0.14,151241,Computer Network Architects,310.0,0.165,50.45,104940.0
Louisiana,LA,0.15,151243,Database Architects,110.0,0.058,49.94,103870.0
Louisiana,LA,0.2,151252,Software Developers,3960.0,2.14,62.01,128980.0
Louisiana,LA,1.01,151299,"Computer Occupations, All Other",5400.0,2.917,53.54,111350.0
Louisiana,LA,0.4,152011,Actuaries,120.0,0.066,50.31,104630.0
Louisiana,LA,0.19,172011,Aerospace Engineers,150.0,0.083,54.19,112720.0
Louisiana,LA,2.96,172041,Chemical Engineers,760.0,0.412,64.59,134340.0
Louisiana,LA,0.73,172051,Civil Engineers,2930.0,1.58,52.77,109770.0
Louisiana,LA,0.37,172071,Electrical Engineers,840.0,0.456,54.01,112340.0
Louisiana,LA,0.49,172072,"Electronics Engineers, Except Computer",570.0,0.31,49.43,102820.0
Louisiana,LA,0.67,172081,Environmental Engineers,330.0,0.176,52.14,108450.0
Louisiana,LA,1.01,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",280.0,0.149,61.07,127030.0
